0   , 30087  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
1   , 30087  , 30087  , 0      , 100    , 0      , 0      , 0      , 0      , 0      
2   , 30087  , 30087  , 100    , 0      , 0      , 0      , 0      , 0      , 0      
3   , 30087  , 30087  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
4   , 30387  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
5   , 30387  , 30387  , 0      , 100    , 0      , 0      , 0      , 0      , 0      
6   , 30387  , 30387  , 100    , 0      , 0      , 0      , 0      , 0      , 0      
7   , 30387  , 30387  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
8   , 30687  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
9   , 30687  , 30687  , 0      , 100    , 0      , 0      , 0      , 0      , 0      
10  , 30687  , 30687  , 100    , 0      , 0      , 0      , 0      , 0      , 0      
11  , 30687  , 30687  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
12  , 30987  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
13  , 30987  , 30987  , 0      , 100    , 0      , 0      , 0      , 0      , 0      
14  , 30987  , 30987  , 100    , 0      , 0      , 0      , 0      , 0      , 0      
15  , 30987  , 30987  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
16  , 31287  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
17  , 31287  , 31287  , 0      , 100    , 0      , 0      , 0      , 0      , 0      
18  , 31287  , 31287  , 100    , 0      , 0      , 0      , 0      , 0      , 0      
19  , 31287  , 31287  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
20  , 31587  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
21  , 31587  , 31587  , 0      , 100    , 0      , 0      , 0      , 0      , 0      
22  , 31587  , 31587  , 100    , 0      , 0      , 0      , 0      , 0      , 0      
23  , 31587  , 31587  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
24  , 31888  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
25  , 31888  , 31888  , 0      , 94     , 0      , 0      , 0      , 0      , 0      
26  , 31888  , 31888  , 56     , 0      , 0      , 0      , 0      , 0      , 0      
27  , 31888  , 31888  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
28  , 32188  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
29  , 32188  , 32188  , 0      , 4      , 0      , 0      , 0      , 0      , 0      
30  , 32188  , 32188  , 8      , 0      , 0      , 0      , 0      , 0      , 0      
31  , 32188  , 32188  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
32  , 32488  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
33  , 32488  , 32488  , 0      , 1      , 0      , 0      , 0      , 0      , 0      
34  , 32488  , 32488  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
35  , 32488  , 32488  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
36  , 32789  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
37  , 32789  , 32789  , 0      , 2      , 0      , 0      , 0      , 0      , 0      
38  , 32789  , 32789  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
39  , 32789  , 32789  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
40  , 33089  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
41  , 33089  , 33089  , 0      , 1      , 0      , 0      , 0      , 0      , 0      
42  , 33089  , 33089  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
43  , 33089  , 33089  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
44  , 33389  , 0      , 0      , 0      , 0      , 1      , 0      , 0      , 0      
45  , 33389  , 33389  , 0      , 1      , 0      , 0      , 0      , 0      , 0      
46  , 33389  , 33389  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
47  , 33389  , 33389  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
48  , 33690  , 0      , 0      , 0      , 0      , 4      , 0      , 0      , 0      
49  , 33690  , 33690  , 0      , 1      , 0      , 0      , 0      , 0      , 0      
50  , 33690  , 33690  , 1      , 0      , 0      , 0      , 0      , 0      , 0      
51  , 33690  , 33690  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
52  , 33990  , 0      , 0      , 0      , 0      , 2      , 0      , 0      , 0      
53  , 33990  , 33990  , 0      , 1      , 0      , 0      , 0      , 0      , 0      
54  , 33990  , 33990  , 2      , 0      , 0      , 0      , 0      , 0      , 0      
55  , 33990  , 33990  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
56  , 34290  , 0      , 0      , 0      , 0      , 0      , 0      , 0      , 0      
57  , 34290  , 34290  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
58  , 34290  , 34290  , 1      , 0      , 0      , 0      , 0      , 0      , 0      
59  , 34290  , 34290  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
60  , 34591  , 0      , 0      , 0      , 0      , -1     , 0      , 0      , 0      
61  , 34591  , 34591  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
62  , 34591  , 34591  , 1      , 0      , 0      , 0      , 0      , 0      , 0      
63  , 34591  , 34591  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
64  , 34892  , 0      , 0      , 0      , 0      , -1     , 0      , 0      , 0      
65  , 34892  , 34892  , 0      , 0      , 0      , 0      , 0      , 0      , 0      
66  , 34892  , 34892  , 1      , 0      , 0      , 0      , 0      , 0      , 0      
67  , 34892  , 34892  , 0      , 0      , 255    , 0      , 0      , 0      , 0      
