0   , 50261  , 50261  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
1   , 50562  , 50562  , 0      , 27     , 0      , 0      , 0      , 0      , 0      
2   , 50562  , 50562  , 82     , 0      , 0      , 0      , 0      , 0      , 0      
3   , 50562  , 50562  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
4   , 50863  , 50863  , 0      , 42     , 0      , 0      , 0      , 0      , 0      
5   , 50863  , 50863  , 83     , 0      , 0      , 0      , 0      , 0      , 0      
6   , 50863  , 50863  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
7   , 51164  , 51164  , 0      , 46     , 0      , 0      , 0      , 0      , 0      
8   , 51164  , 51164  , 82     , 0      , 0      , 0      , 0      , 0      , 0      
9   , 51164  , 51164  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
10  , 51465  , 51465  , 0      , 25     , 0      , 0      , 0      , 0      , 0      
11  , 51465  , 51465  , 36     , 0      , 0      , 0      , 0      , 0      , 0      
12  , 51465  , 51465  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
13  , 51765  , 51765  , 0      , 39     , 0      , 0      , 0      , 0      , 0      
14  , 51765  , 51765  , 40     , 0      , 0      , 0      , 0      , 0      , 0      
15  , 51765  , 51765  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
16  , 52065  , 52065  , 0      , 59     , 0      , 0      , 0      , 0      , 0      
17  , 52065  , 52065  , 35     , 0      , 0      , 0      , 0      , 0      , 0      
18  , 52065  , 52065  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
19  , 52365  , 52365  , 0      , 25     , 0      , 0      , 0      , 0      , 0      
20  , 52365  , 52365  , 12     , 0      , 0      , 0      , 0      , 0      , 0      
21  , 52365  , 52365  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
22  , 52665  , 52665  , 0      , 18     , 0      , 0      , 0      , 0      , 0      
23  , 52665  , 52665  , 8      , 0      , 0      , 0      , 0      , 0      , 0      
24  , 52665  , 52665  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
25  , 52966  , 52966  , 0      , 10     , 0      , 0      , 0      , 0      , 0      
26  , 52966  , 52966  , 7      , 0      , 0      , 0      , 0      , 0      , 0      
27  , 52966  , 52966  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
28  , 53267  , 53267  , 0      , 12     , 0      , 0      , 0      , 0      , 0      
29  , 53267  , 53267  , 9      , 0      , 0      , 0      , 0      , 0      , 0      
30  , 53267  , 53267  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
31  , 53567  , 53567  , 0      , 20     , 0      , 0      , 0      , 0      , 0      
32  , 53567  , 53567  , 5      , 0      , 0      , 0      , 0      , 0      , 0      
33  , 53567  , 53567  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
34  , 53868  , 53868  , 0      , 27     , 0      , 0      , 0      , 0      , 0      
35  , 53868  , 53868  , 8      , 0      , 0      , 0      , 0      , 0      , 0      
36  , 53868  , 53868  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
37  , 54169  , 54169  , 0      , 48     , 0      , 0      , 0      , 0      , 0      
38  , 54169  , 54169  , 6      , 0      , 0      , 0      , 0      , 0      , 0      
39  , 54169  , 54169  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
40  , 54470  , 54470  , 0      , 33     , 0      , 0      , 0      , 0      , 0      
41  , 54470  , 54470  , 10     , 0      , 0      , 0      , 0      , 0      , 0      
42  , 54470  , 54470  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
43  , 54770  , 54770  , 0      , 41     , 0      , 0      , 0      , 0      , 0      
44  , 54770  , 54770  , 8      , 0      , 0      , 0      , 0      , 0      , 0      
45  , 54770  , 54770  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
46  , 55070  , 55070  , 0      , 30     , 0      , 0      , 0      , 0      , 0      
47  , 55070  , 55070  , 7      , 0      , 0      , 0      , 0      , 0      , 0      
48  , 55070  , 55070  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
49  , 55371  , 55371  , 0      , 23     , 0      , 0      , 0      , 0      , 0      
50  , 55371  , 55371  , 7      , 0      , 0      , 0      , 0      , 0      , 0      
51  , 55371  , 55371  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
52  , 55671  , 55671  , 0      , 19     , 0      , 0      , 0      , 0      , 0      
53  , 55671  , 55671  , 8      , 0      , 0      , 0      , 0      , 0      , 0      
54  , 55671  , 55671  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
55  , 55971  , 55971  , 0      , 17     , 0      , 0      , 0      , 0      , 0      
56  , 55971  , 55971  , 5      , 0      , 0      , 0      , 0      , 0      , 0      
57  , 55971  , 55971  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
58  , 56271  , 56271  , 0      , 12     , 0      , 0      , 0      , 0      , 0      
59  , 56271  , 56271  , 2      , 0      , 0      , 0      , 0      , 0      , 0      
60  , 56271  , 56271  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
61  , 56572  , 56572  , 0      , 5      , 0      , 0      , 0      , 0      , 0      
62  , 56572  , 56572  , 3      , 0      , 0      , 0      , 0      , 0      , 0      
63  , 56572  , 56572  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
64  , 56873  , 56873  , 0      , 7      , 0      , 0      , 0      , 0      , 0      
65  , 56873  , 56873  , 1      , 0      , 0      , 0      , 0      , 0      , 0      
66  , 56873  , 56873  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
67  , 57174  , 57174  , 0      , 6      , 0      , 0      , 0      , 0      , 0      
68  , 57174  , 57174  , 1      , 0      , 0      , 0      , 0      , 0      , 0      
69  , 57174  , 57174  , 0      , 0      , 2550   , 0      , 0      , 0      , 0      
